count_ones,SA,80,500,6,70.0
four_peaks,RHC,80,10,8,1.0
four_peaks,RHC,80,25,4,2.0
four_peaks,RHC,80,25,7,1.0
four_peaks,RHC,80,25,9,1.0
four_peaks,SA,20,50,2,0.0
four_peaks,SA,20,500,5,2.0
four_peaks,SA,20,200,7,0.0
four_peaks,SA,20,500,0,2.0
four_peaks,SA,20,100,9,2.0
four_peaks,SA,20,500,2,24.0
four_peaks,SA,20,100,6,1.0
four_peaks,SA,20,100,4,0.0
four_peaks,SA,20,100,2,0.0
four_peaks,SA,20,100,7,3.0
four_peaks,RHC,80,100,2,5.0
four_peaks,RHC,80,100,0,1.0
four_peaks,RHC,80,100,3,1.0
four_peaks,RHC,80,100,1,2.0
four_peaks,SA,20,50,7,2.0
four_peaks,SA,20,500,1,3.0
four_peaks,SA,20,100,8,1.0
four_peaks,RHC,60,500,7,6.0
four_peaks,SA,20,100,1,1.0
four_peaks,SA,20,200,9,0.0
four_peaks,SA,20,200,3,1.0
four_peaks,SA,20,200,5,6.0
four_peaks,RHC,20,1000,3,37.0
four_peaks,SA,20,500,4,25.0
four_peaks,SA,20,200,2,0.0
four_peaks,RHC,60,500,8,12.0
four_peaks,SA,20,500,3,8.0
four_peaks,SA,20,200,6,4.0
four_peaks,SA,40,10,4,1.0
four_peaks,SA,40,10,5,0.0
four_peaks,RHC,60,1000,8,20.0
four_peaks,RHC,60,500,9,17.0
four_peaks,RHC,60,1000,2,22.0
four_peaks,SA,20,50,1,1.0
four_peaks,SA,20,25,9,1.0
four_peaks,SA,20,25,7,1.0
four_peaks,SA,20,25,6,6.0
four_peaks,SA,20,25,5,3.0
four_peaks,SA,20,25,4,0.0
four_peaks,SA,20,25,2,2.0
four_peaks,SA,20,25,1,1.0
four_peaks,SA,20,10,9,2.0
four_peaks,SA,20,10,6,0.0
four_peaks,SA,20,10,5,2.0
four_peaks,SA,20,10,8,5.0
four_peaks,SA,20,10,7,1.0
four_peaks,SA,20,10,4,2.0
four_peaks,SA,20,10,3,3.0
four_peaks,SA,20,10,2,4.0
four_peaks,SA,20,10,0,1.0
four_peaks,SA,40,100,0,1.0
four_peaks,SA,20,10,1,1.0
four_peaks,RHC,100,500,9,11.0
four_peaks,RHC,100,1000,1,14.0
four_peaks,RHC,100,500,7,2.0
four_peaks,RHC,100,500,3,5.0
four_peaks,RHC,100,500,2,18.0
four_peaks,RHC,100,500,6,5.0
four_peaks,RHC,100,1000,5,9.0
four_peaks,RHC,80,200,9,2.0
four_peaks,RHC,80,100,7,3.0
four_peaks,RHC,80,1000,0,12.0
four_peaks,RHC,80,200,6,0.0
four_peaks,RHC,80,1000,5,10.0
four_peaks,RHC,100,500,8,9.0
four_peaks,RHC,100,1000,0,12.0
four_peaks,RHC,80,500,6,6.0
four_peaks,RHC,80,200,5,4.0
four_peaks,RHC,80,100,6,3.0
four_peaks,RHC,80,500,1,5.0
four_peaks,RHC,80,100,4,5.0
four_peaks,RHC,100,200,9,11.0
four_peaks,RHC,100,200,8,2.0
four_peaks,RHC,100,200,7,4.0
four_peaks,RHC,80,100,5,2.0
four_peaks,RHC,100,200,0,4.0
four_peaks,RHC,100,100,9,7.0
four_peaks,RHC,80,1000,3,22.0
four_peaks,RHC,100,100,7,2.0
four_peaks,RHC,100,1000,3,3.0
four_peaks,RHC,80,500,2,2.0
four_peaks,RHC,100,100,4,5.0
four_peaks,RHC,100,1000,2,16.0
four_peaks,RHC,100,100,1,4.0
four_peaks,RHC,100,100,6,4.0
four_peaks,RHC,100,200,2,3.0
four_peaks,RHC,100,100,5,2.0
four_peaks,RHC,100,100,2,7.0
four_peaks,RHC,100,200,6,5.0
four_peaks,RHC,100,500,4,5.0
four_peaks,RHC,100,200,5,5.0
four_peaks,RHC,80,200,7,8.0
four_peaks,RHC,100,200,1,2.0
four_peaks,RHC,100,200,3,0.0
four_peaks,RHC,100,200,4,6.0
four_peaks,RHC,100,100,3,1.0
four_peaks,RHC,100,500,5,5.0
four_peaks,RHC,100,100,8,1.0
four_peaks,SA,40,100,4,2.0
four_peaks,RHC,100,1000,6,11.0
four_peaks,RHC,80,500,4,7.0
four_peaks,RHC,100,500,0,12.0
four_peaks,SA,40,100,5,2.0
four_peaks,SA,40,100,6,0.0
four_peaks,SA,40,100,2,1.0
four_peaks,SA,40,100,7,1.0
four_peaks,SA,40,100,8,1.0
four_peaks,SA,40,50,9,2.0
four_peaks,RHC,100,1000,8,6.0
four_peaks,SA,40,100,1,0.0
four_peaks,SA,40,50,8,1.0
four_peaks,SA,40,50,7,3.0
four_peaks,SA,40,50,6,2.0
four_peaks,SA,40,200,5,2.0
four_peaks,SA,40,50,4,3.0
four_peaks,SA,40,50,2,1.0
four_peaks,SA,40,50,1,2.0
four_peaks,SA,40,50,0,0.0
four_peaks,SA,40,25,9,1.0
four_peaks,SA,40,10,3,0.0
four_peaks,SA,40,25,7,1.0
four_peaks,SA,40,25,5,0.0
four_peaks,SA,40,25,3,1.0
four_peaks,SA,40,25,2,2.0
four_peaks,SA,40,25,0,5.0
four_peaks,SA,40,10,9,1.0
four_peaks,SA,40,10,8,2.0
four_peaks,SA,40,10,6,2.0
four_peaks,SA,40,25,6,1.0
four_peaks,SA,40,25,8,3.0
four_peaks,SA,40,25,1,1.0
four_peaks,RHC,100,500,1,7.0
four_peaks,RHC,60,1000,9,14.0
four_peaks,SA,40,25,4,1.0
four_peaks,RHC,100,1000,9,5.0
four_peaks,RHC,60,1000,4,17.0
four_peaks,SA,40,10,7,0.0
four_peaks,SA,40,50,5,2.0
four_peaks,SA,40,10,2,0.0
four_peaks,SA,40,50,3,3.0
four_peaks,SA,20,200,8,0.0
four_peaks,RHC,60,1000,7,26.0
four_peaks,SA,40,10,1,1.0
four_peaks,SA,40,10,0,0.0
four_peaks,SA,20,500,6,6.0
four_peaks,SA,20,25,0,0.0
four_peaks,SA,20,1000,0,37.0
four_peaks,SA,20,50,0,3.0
four_peaks,SA,20,50,8,1.0
four_peaks,SA,20,25,8,0.0
four_peaks,SA,20,50,3,1.0
four_peaks,SA,20,500,9,11.0
four_peaks,SA,20,50,5,1.0
four_peaks,SA,20,50,6,1.0
four_peaks,SA,20,25,3,0.0
four_peaks,SA,20,100,0,1.0
four_peaks,SA,20,500,7,2.0
four_peaks,SA,20,100,5,0.0
four_peaks,SA,20,50,4,1.0
four_peaks,SA,20,100,3,2.0
four_peaks,SA,20,50,9,2.0
four_peaks,RHC,60,1000,3,25.0
four_peaks,SA,20,500,8,5.0
four_peaks,SA,20,200,4,1.0
four_peaks,SA,20,200,1,3.0
four_peaks,SA,20,200,0,3.0
four_peaks,SA,20,1000,1,37.0
four_peaks,RHC,60,1000,6,15.0
four_peaks,RHC,60,1000,5,14.0
four_peaks,SA,20,1000,7,37.0
four_peaks,RHC,80,500,3,7.0
four_peaks,RHC,100,1000,4,7.0
four_peaks,SA,20,1000,3,37.0
four_peaks,RHC,80,500,0,13.0
four_peaks,RHC,100,1000,7,25.0
four_peaks,SA,20,1000,4,37.0
four_peaks,SA,20,1000,8,35.0
four_peaks,SA,40,500,0,1.0
four_peaks,SA,40,200,9,0.0
four_peaks,SA,40,100,3,0.0
four_peaks,SA,40,100,9,4.0
four_peaks,SA,40,200,0,0.0
four_peaks,SA,20,1000,9,36.0
four_peaks,SA,40,200,8,1.0
four_peaks,SA,40,200,6,0.0
four_peaks,SA,40,200,7,2.0
four_peaks,SA,40,500,6,0.0
four_peaks,SA,20,1000,5,37.0
four_peaks,SA,40,200,3,0.0
four_peaks,SA,40,200,4,1.0
four_peaks,SA,40,200,2,1.0
four_peaks,SA,40,500,8,1.0
four_peaks,SA,40,500,9,1.0
four_peaks,SA,40,500,5,1.0
four_peaks,SA,40,500,4,2.0
four_peaks,RHC,20,5000,1,20.0
four_peaks,SA,40,500,3,2.0
four_peaks,SA,20,1000,6,37.0
four_peaks,SA,40,500,2,2.0
four_peaks,SA,40,500,1,1.0
four_peaks,SA,20,1000,2,20.0
four_peaks,SA,40,500,7,1.0
four_peaks,SA,40,200,1,6.0
four_peaks,SA,40,1000,5,19.0
four_peaks,SA,40,1000,4,67.0
four_peaks,SA,40,1000,6,12.0
four_peaks,SA,40,1000,8,55.0
four_peaks,SA,40,1000,2,7.0
four_peaks,SA,40,1000,3,58.0
four_peaks,SA,40,1000,1,11.0
four_peaks,SA,40,1000,9,19.0
four_peaks,SA,40,1000,7,17.0
four_peaks,SA,60,10,0,2.0
four_peaks,SA,60,10,1,0.0
four_peaks,SA,60,10,4,1.0
four_peaks,SA,40,1000,0,18.0
four_peaks,SA,60,10,3,3.0
four_peaks,RHC,100,5000,7,72.0
four_peaks,SA,60,10,2,9.0
four_peaks,RHC,80,5000,3,60.0
four_peaks,SA,60,10,9,2.0
four_peaks,SA,60,10,7,1.0
four_peaks,SA,60,10,6,0.0
four_peaks,SA,60,10,5,0.0
four_peaks,SA,60,10,8,2.0
four_peaks,SA,60,25,1,2.0
four_peaks,SA,60,25,0,1.0
four_peaks,SA,60,25,2,1.0
four_peaks,RHC,100,5000,3,63.0
four_peaks,SA,60,25,3,2.0
four_peaks,RHC,40,5000,2,40.0
four_peaks,SA,60,25,4,0.0
four_peaks,SA,60,25,5,0.0
four_peaks,SA,60,25,6,3.0
four_peaks,SA,60,25,7,0.0
four_peaks,SA,60,25,8,8.0
four_peaks,RHC,40,5000,5,40.0
four_peaks,RHC,100,5000,2,30.0
four_peaks,RHC,40,5000,4,40.0
four_peaks,SA,60,25,9,2.0
four_peaks,SA,60,50,1,0.0
four_peaks,SA,60,50,0,0.0
four_peaks,RHC,40,5000,3,40.0
four_peaks,RHC,80,5000,2,76.0
four_peaks,SA,60,50,3,2.0
four_peaks,SA,60,50,4,0.0
four_peaks,SA,60,50,5,4.0
four_peaks,RHC,20,5000,9,20.0
four_peaks,RHC,80,5000,6,48.0
four_peaks,SA,60,50,2,7.0
four_peaks,SA,60,50,6,1.0
four_peaks,RHC,60,5000,6,60.0
four_peaks,RHC,80,5000,8,54.0
four_peaks,RHC,20,5000,3,37.0
four_peaks,SA,60,50,9,2.0
four_peaks,SA,60,50,8,0.0
four_peaks,SA,60,100,0,0.0
four_peaks,SA,60,100,1,2.0
four_peaks,RHC,60,5000,5,60.0
four_peaks,SA,60,100,2,4.0
four_peaks,SA,60,100,3,0.0
four_peaks,SA,60,100,4,4.0
four_peaks,SA,60,100,5,0.0
four_peaks,SA,60,100,6,1.0
four_peaks,SA,60,50,7,1.0
four_peaks,SA,60,200,1,1.0
four_peaks,RHC,40,5000,8,40.0
four_peaks,SA,60,100,9,1.0
four_peaks,SA,60,100,8,4.0
four_peaks,SA,20,5000,8,37.0
four_peaks,SA,20,5000,1,37.0
four_peaks,RHC,60,5000,1,60.0
four_peaks,RHC,40,5000,6,40.0
four_peaks,SA,60,200,3,1.0
four_peaks,RHC,80,5000,1,67.0
four_peaks,RHC,20,5000,0,20.0
four_peaks,SA,60,200,0,1.0
four_peaks,SA,60,200,4,1.0
four_peaks,SA,60,200,8,2.0
four_peaks,RHC,40,5000,9,40.0
four_peaks,SA,60,200,2,1.0
four_peaks,SA,20,5000,5,37.0
four_peaks,RHC,60,5000,0,55.0
four_peaks,SA,60,100,7,2.0
four_peaks,RHC,20,5000,2,20.0
four_peaks,RHC,100,5000,0,23.0
four_peaks,SA,60,200,7,1.0
four_peaks,RHC,60,5000,7,60.0
four_peaks,SA,60,200,6,0.0
four_peaks,SA,60,200,9,1.0
four_peaks,RHC,80,5000,0,72.0
four_peaks,SA,60,200,5,2.0
four_peaks,RHC,20,5000,6,20.0
four_peaks,SA,60,500,2,71.0
four_peaks,RHC,60,5000,4,60.0
four_peaks,SA,60,500,1,4.0
four_peaks,SA,60,500,0,1.0
four_peaks,SA,60,500,6,8.0
four_peaks,RHC,40,5000,0,75.0
four_peaks,SA,60,500,4,2.0
four_peaks,SA,60,500,5,1.0
four_peaks,SA,20,5000,0,37.0
four_peaks,RHC,100,5000,1,62.0
four_peaks,SA,20,5000,7,37.0
four_peaks,SA,60,500,9,4.0
four_peaks,SA,60,500,8,2.0
four_peaks,SA,60,500,7,2.0
four_peaks,RHC,100,5000,9,36.0
four_peaks,SA,60,500,3,1.0
four_peaks,RHC,100,5000,4,49.0
four_peaks,SA,60,1000,1,12.0
four_peaks,RHC,20,5000,7,37.0
four_peaks,SA,40,5000,4,75.0
four_peaks,RHC,20,5000,8,20.0
four_peaks,SA,20,5000,9,37.0
four_peaks,SA,60,1000,7,6.0
four_peaks,RHC,40,5000,1,40.0
four_peaks,SA,60,1000,0,16.0
four_peaks,RHC,80,5000,5,73.0
four_peaks,SA,60,1000,5,9.0
four_peaks,SA,60,1000,6,6.0
four_peaks,SA,60,1000,2,7.0
four_peaks,RHC,40,5000,7,40.0
four_peaks,RHC,60,5000,3,60.0
four_peaks,RHC,80,5000,4,41.0
four_peaks,SA,60,1000,3,14.0
four_peaks,RHC,20,5000,4,20.0
four_peaks,SA,60,1000,8,12.0
four_peaks,SA,20,5000,6,37.0
four_peaks,SA,60,1000,4,68.0
four_peaks,RHC,100,5000,6,44.0
four_peaks,RHC,60,5000,9,60.0
four_peaks,SA,80,10,0,2.0
four_peaks,SA,80,10,1,2.0
four_peaks,SA,80,50,3,2.0
four_peaks,SA,80,100,7,1.0
four_peaks,SA,60,1000,9,10.0
four_peaks,SA,80,25,7,1.0
four_peaks,SA,80,10,8,0.0
four_peaks,SA,80,10,9,1.0
four_peaks,SA,80,10,4,1.0
four_peaks,SA,80,100,4,2.0
four_peaks,SA,80,100,2,0.0
four_peaks,SA,80,10,7,1.0
four_peaks,SA,80,10,3,1.0
four_peaks,RHC,60,5000,8,113.0
four_peaks,RHC,20,5000,5,37.0
four_peaks,SA,80,100,5,3.0
four_peaks,SA,20,5000,2,37.0
four_peaks,SA,80,50,8,1.0
four_peaks,SA,80,50,6,2.0
four_peaks,SA,80,100,1,0.0
four_peaks,SA,80,50,1,2.0
four_peaks,SA,80,100,6,2.0
four_peaks,SA,80,50,4,2.0
four_peaks,SA,80,100,0,1.0
four_peaks,SA,20,5000,4,37.0
four_peaks,SA,80,25,0,0.0
four_peaks,SA,80,100,3,1.0
four_peaks,SA,80,25,4,2.0
four_peaks,SA,80,50,0,4.0
four_peaks,SA,80,25,6,3.0
four_peaks,SA,80,10,2,0.0
four_peaks,SA,80,50,5,1.0
four_peaks,SA,80,25,9,1.0
four_peaks,SA,80,25,1,0.0
four_peaks,SA,80,25,5,0.0
four_peaks,SA,80,10,5,4.0
four_peaks,SA,80,25,2,2.0
four_peaks,SA,80,25,3,1.0
four_peaks,SA,80,25,8,1.0
four_peaks,SA,80,50,9,0.0
four_peaks,SA,80,50,2,2.0
four_peaks,SA,80,50,7,1.0
four_peaks,SA,80,10,6,0.0
four_peaks,SA,80,100,8,3.0
four_peaks,SA,40,5000,7,75.0
four_peaks,RHC,100,5000,8,35.0
four_peaks,RHC,100,5000,5,56.0
four_peaks,SA,40,5000,0,75.0
four_peaks,SA,80,200,0,2.0
four_peaks,SA,80,100,9,2.0
four_peaks,SA,40,5000,9,75.0
four_peaks,SA,40,5000,1,75.0
four_peaks,SA,80,200,2,7.0
four_peaks,SA,80,200,4,0.0
four_peaks,SA,40,5000,6,40.0
four_peaks,RHC,80,5000,7,59.0
four_peaks,SA,80,200,1,2.0
four_peaks,SA,80,200,3,2.0
four_peaks,SA,40,5000,2,75.0
four_peaks,SA,40,5000,8,75.0
four_peaks,RHC,80,5000,9,69.0
four_peaks,SA,40,5000,5,75.0
four_peaks,SA,80,200,6,0.0
four_peaks,SA,80,200,5,3.0
four_peaks,SA,80,200,9,1.0
four_peaks,SA,80,200,8,1.0
four_peaks,SA,80,200,7,2.0
four_peaks,SA,80,500,0,5.0
four_peaks,SA,80,500,2,0.0
four_peaks,SA,40,5000,3,75.0
four_peaks,SA,80,500,3,1.0
four_peaks,SA,80,500,4,1.0
four_peaks,SA,80,500,1,0.0
four_peaks,SA,80,500,8,0.0
four_peaks,SA,80,500,5,0.0
four_peaks,SA,80,500,6,3.0
four_peaks,SA,80,500,7,2.0
four_peaks,SA,80,1000,2,6.0
four_peaks,SA,80,1000,0,5.0
four_peaks,SA,60,5000,0,60.0
four_peaks,SA,80,1000,3,10.0
four_peaks,SA,80,1000,1,14.0
four_peaks,SA,80,500,9,2.0
four_peaks,SA,60,5000,3,113.0
four_peaks,SA,80,1000,4,6.0
four_peaks,SA,80,1000,5,12.0
four_peaks,SA,80,1000,8,8.0
four_peaks,RHC,60,5000,2,60.0
four_peaks,SA,20,5000,3,37.0
four_peaks,SA,60,5000,5,60.0
four_peaks,SA,60,5000,6,113.0
four_peaks,SA,60,5000,8,113.0
four_peaks,SA,80,1000,9,10.0
four_peaks,SA,100,10,2,1.0
four_peaks,SA,100,10,1,5.0
four_peaks,SA,80,1000,7,9.0
four_peaks,SA,80,1000,6,11.0
four_peaks,SA,100,10,0,0.0
four_peaks,SA,100,10,6,1.0
four_peaks,SA,100,10,7,0.0
four_peaks,SA,100,10,4,1.0
four_peaks,SA,100,10,5,3.0
four_peaks,SA,100,10,8,3.0
four_peaks,SA,60,5000,1,60.0
four_peaks,SA,100,10,3,0.0
four_peaks,SA,100,10,9,1.0
four_peaks,SA,100,25,0,2.0
four_peaks,SA,100,25,2,1.0
four_peaks,SA,100,25,1,3.0
four_peaks,SA,100,25,3,1.0
four_peaks,SA,60,5000,7,60.0
four_peaks,SA,100,25,4,1.0
four_peaks,SA,100,25,7,1.0
four_peaks,SA,100,25,6,1.0
four_peaks,SA,100,25,8,1.0
four_peaks,SA,100,25,9,1.0
four_peaks,SA,100,25,5,1.0
four_peaks,SA,100,50,0,4.0
four_peaks,SA,100,50,1,1.0
four_peaks,SA,60,5000,4,113.0
four_peaks,SA,100,50,2,3.0
four_peaks,SA,100,50,5,2.0
four_peaks,SA,100,50,3,5.0
four_peaks,SA,100,50,6,2.0
four_peaks,SA,100,50,7,2.0
four_peaks,SA,100,50,9,2.0
four_peaks,SA,100,100,0,1.0
four_peaks,SA,100,100,2,8.0
four_peaks,SA,60,5000,9,113.0
four_peaks,SA,100,100,3,0.0
four_peaks,SA,100,100,4,2.0
